code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
COG_D_100,COGNITIVE,logic,"Найдите пару для: ●","● үшін жұпты табыңыз","Match the symbol: ●",choice,FALSE,"[{""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}, {""text"": ""●"", ""value"": 1}]"
COG_MEM_01,COGNITIVE,memory,"Цепочка: ▲ ●. Текущий: ■. Был ли этот символ?","Тізбек: ▲ ●. Ағымдағы: ■. Бұл таңба болды ма?","Sequence: ▲ ●. Current: ■. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_02,COGNITIVE,memory,"Цепочка: ■ ◆. Текущий: ◆. Был ли этот символ?","Тізбек: ■ ◆. Ағымдағы: ◆. Бұл таңба болды ма?","Sequence: ■ ◆. Current: ◆. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_03,COGNITIVE,memory,"Цепочка: A C. Текущий: B. Был ли этот символ?","Тізбек: A C. Ағымдағы: B. Бұл таңба болды ма?","Sequence: A C. Current: B. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_04,COGNITIVE,memory,"Цепочка: 4 7. Текущий: 7. Было ли это число?","Тізбек: 4 7. Ағымдағы: 7. Бұл сан болды ма?","Sequence: 4 7. Current: 7. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_05,COGNITIVE,memory,"Цепочка: ● ▲. Текущий: ●. Был ли этот символ?","Тізбек: ● ▲. Ағымдағы: ●. Бұл таңба болды ма?","Sequence: ● ▲. Current: ●. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_06,COGNITIVE,memory,"Цепочка: K M. Текущий: N. Был ли этот символ?","Тізбек: K M. Ағымдағы: N. Бұл таңба болды ма?","Sequence: K M. Current: N. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_07,COGNITIVE,memory,"Цепочка: 8 2. Текущий: 2. Было ли это число?","Тізбек: 8 2. Ағымдағы: 2. Бұл сан болды ма?","Sequence: 8 2. Current: 2. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_08,COGNITIVE,memory,"Цепочка: ◆ ■. Текущий: ▲. Был ли этот символ?","Тізбек: ◆ ■. Ағымдағы: ▲. Бұл таңба болды ма?","Sequence: ◆ ■. Current: ▲. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_09,COGNITIVE,memory,"Цепочка: B D. Текущий: B. Был ли этот символ?","Тізбек: B D. Ағымдағы: B. Бұл таңба болды ма?","Sequence: B D. Current: B. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_10,COGNITIVE,memory,"Цепочка: 5 9. Текущий: 4. Было ли это число?","Тізбек: 5 9. Ағымдағы: 4. Бұл сан болды ма?","Sequence: 5 9. Current: 4. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_11,COGNITIVE,memory,"Цепочка: ● ■. Текущий: ■. Был ли этот символ?","Тізбек: ● ■. Ағымдағы: ■. Бұл таңба болды ма?","Sequence: ● ■. Current: ■. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_12,COGNITIVE,memory,"Цепочка: A E. Текущий: A. Был ли этот символ?","Тізбек: A E. Ағымдағы: A. Бұл таңба болды ма?","Sequence: A E. Current: A. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_13,COGNITIVE,memory,"Цепочка: 6 3. Текущий: 8. Было ли это число?","Тізбек: 6 3. Ағымдағы: 8. Бұл сан болды ма?","Sequence: 6 3. Current: 8. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_14,COGNITIVE,memory,"Цепочка: ▲ ◆. Текущий: ◆. Был ли этот символ?","Тізбек: ▲ ◆. Ағымдағы: ◆. Бұл таңба болды ма?","Sequence: ▲ ◆. Current: ◆. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_15,COGNITIVE,memory,"Цепочка: R T. Текущий: S. Был ли этот символ?","Тізбек: R T. Ағымдағы: S. Бұл таңба болды ма?","Sequence: R T. Current: S. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_16,COGNITIVE,memory,"Цепочка: 1 7. Текущий: 1. Было ли это число?","Тізбек: 1 7. Ағымдағы: 1. Бұл сан болды ма?","Sequence: 1 7. Current: 1. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_17,COGNITIVE,memory,"Цепочка: ■ ●. Текущий: ◆. Был ли этот символ?","Тізбек: ■ ●. Ағымдағы: ◆. Бұл таңба болды ма?","Sequence: ■ ●. Current: ◆. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_18,COGNITIVE,memory,"Цепочка: M K. Текущий: K. Был ли этот символ?","Тізбек: M K. Ағымдағы: K. Бұл таңба болды ма?","Sequence: M K. Current: K. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_19,COGNITIVE,memory,"Цепочка: 9 2. Текущий: 5. Было ли это число?","Тізбек: 9 2. Ағымдағы: 5. Бұл сан болды ма?","Sequence: 9 2. Current: 5. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_20,COGNITIVE,memory,"Цепочка: ▲ ■. Текущий: ▲. Был ли этот символ?","Тізбек: ▲ ■. Ағымдағы: ▲. Бұл таңба болды ма?","Sequence: ▲ ■. Current: ▲. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_21,COGNITIVE,memory,"Цепочка: A C. Текущий: C. Был ли этот символ?","Тізбек: A C. Ағымдағы: C. Бұл таңба болды ма?","Sequence: A C. Current: C. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_22,COGNITIVE,memory,"Цепочка: 4 6. Текущий: 7. Было ли это число?","Тізбек: 4 6. Ағымдағы: 7. Бұл сан болды ма?","Sequence: 4 6. Current: 7. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_23,COGNITIVE,memory,"Цепочка: ● ◆. Текущий: ●. Был ли этот символ?","Тізбек: ● ◆. Ағымдағы: ●. Бұл таңба болды ма?","Sequence: ● ◆. Current: ●. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_24,COGNITIVE,memory,"Цепочка: H J. Текущий: L. Был ли этот символ?","Тізбек: H J. Ағымдағы: L. Бұл таңба болды ма?","Sequence: H J. Current: L. Was this symbol present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 0}, {""text"": ""Нет (No)"", ""value"": 1}]"
COG_MEM_25,COGNITIVE,memory,"Цепочка: 8 3. Текущий: 8. Было ли это число?","Тізбек: 8 3. Ағымдағы: 8. Бұл сан болды ма?","Sequence: 8 3. Current: 8. Was this number present?",choice,FALSE,"[{""text"": ""Да (Yes)"", ""value"": 1}, {""text"": ""Нет (No)"", ""value"": 0}]"
COG_MEM_26,COGNITIVE,memory,"Ряд: ▲ ■ ●. Какие последние два?","Қатар: ▲ ■ ●. Соңғы екеуі қандай?","Sequence: ▲ ■ ●. Which are the last two?",choice,FALSE,"[{""text"": ""■ ●"", ""value"": 1}, {""text"": ""▲ ■"", ""value"": 0}, {""text"": ""▲ ●"", ""value"": 0}]"
COG_MEM_27,COGNITIVE,memory,"Ряд: A B C. Какие последние два?","Қатар: A B C. Соңғы екеуі қандай?","Sequence: A B C. Which are the last two?",choice,FALSE,"[{""text"": ""B C"", ""value"": 1}, {""text"": ""A B"", ""value"": 0}, {""text"": ""A C"", ""value"": 0}]"
COG_MEM_28,COGNITIVE,memory,"Ряд: 5 2 9. Какие последние два?","Қатар: 5 2 9. Соңғы екеуі қандай?","Sequence: 5 2 9. Which are the last two?",choice,FALSE,"[{""text"": ""2 9"", ""value"": 1}, {""text"": ""5 2"", ""value"": 0}, {""text"": ""5 9"", ""value"": 0}]"
COG_MEM_29,COGNITIVE,memory,"Ряд: ◆ ● ▲. Какие последние два?","Қатар: ◆ ● ▲. Соңғы екеуі қандай?","Sequence: ◆ ● ▲. Which are the last two?",choice,FALSE,"[{""text"": ""● ▲"", ""value"": 1}, {""text"": ""◆ ●"", ""value"": 0}, {""text"": ""◆ ▲"", ""value"": 0}]"
COG_MEM_30,COGNITIVE,memory,"Ряд: K M R. Какие последние два?","Қатар: K M R. Соңғы екеуі қандай?","Sequence: K M R. Which are the last two?",choice,FALSE,"[{""text"": ""M R"", ""value"": 1}, {""text"": ""K M"", ""value"": 0}, {""text"": ""K R"", ""value"": 0}]"
COG_MEM_31,COGNITIVE,memory,"Ряд: 8 1 4. Какие последние два?","Қатар: 8 1 4. Соңғы екеуі қандай?","Sequence: 8 1 4. Which are the last two?",choice,FALSE,"[{""text"": ""1 4"", ""value"": 1}, {""text"": ""8 1"", ""value"": 0}, {""text"": ""8 4"", ""value"": 0}]"
COG_MEM_32,COGNITIVE,memory,"Ряд: B D A. Какие последние два?","Қатар: B D A. Соңғы екеуі қандай?","Sequence: B D A. Which are the last two?",choice,FALSE,"[{""text"": ""D A"", ""value"": 1}, {""text"": ""B D"", ""value"": 0}, {""text"": ""B A"", ""value"": 0}]"
COG_MEM_33,COGNITIVE,memory,"Ряд: ● ▲ ■. Какие последние два?","Қатар: ● ▲ ■. Соңғы екеуі қандай?","Sequence: ● ▲ ■. Which are the last two?",choice,FALSE,"[{""text"": ""▲ ■"", ""value"": 1}, {""text"": ""● ▲"", ""value"": 0}, {""text"": ""● ■"", ""value"": 0}]"
COG_MEM_34,COGNITIVE,memory,"Ряд: 7 9 2. Какие последние два?","Қатар: 7 9 2. Соңғы екеуі қандай?","Sequence: 7 9 2. Which are the last two?",choice,FALSE,"[{""text"": ""9 2"", ""value"": 1}, {""text"": ""7 9"", ""value"": 0}, {""text"": ""7 2"", ""value"": 0}]"
COG_MEM_35,COGNITIVE,memory,"Ряд: M K H. Какие последние два?","Қатар: M K H. Соңғы екеуі қандай?","Sequence: M K H. Which are the last two?",choice,FALSE,"[{""text"": ""K H"", ""value"": 1}, {""text"": ""M K"", ""value"": 0}, {""text"": ""M H"", ""value"": 0}]"
COG_MEM_36,COGNITIVE,memory,"Ряд: ▲ ◆ ●. Какие последние два?","Қатар: ▲ ◆ ●. Соңғы екеуі қандай?","Sequence: ▲ ◆ ●. Which are the last two?",choice,FALSE,"[{""text"": ""◆ ●"", ""value"": 1}, {""text"": ""▲ ◆"", ""value"": 0}, {""text"": ""▲ ●"", ""value"": 0}]"
COG_MEM_37,COGNITIVE,memory,"Ряд: A C E. Какие последние два?","Қатар: A C E. Соңғы екеуі қандай?","Sequence: A C E. Which are the last two?",choice,FALSE,"[{""text"": ""C E"", ""value"": 1}, {""text"": ""A C"", ""value"": 0}, {""text"": ""A E"", ""value"": 0}]"
COG_MEM_38,COGNITIVE,memory,"Ряд: 6 3 8. Какие последние два?","Қатар: 6 3 8. Соңғы екеуі қандай?","Sequence: 6 3 8. Which are the last two?",choice,FALSE,"[{""text"": ""3 8"", ""value"": 1}, {""text"": ""6 3"", ""value"": 0}, {""text"": ""6 8"", ""value"": 0}]"
COG_MEM_39,COGNITIVE,memory,"Ряд: ■ ● ▲. Какие последние два?","Қатар: ■ ● ▲. Соңғы екеуі қандай?","Sequence: ■ ● ▲. Which are the last two?",choice,FALSE,"[{""text"": ""● ▲"", ""value"": 1}, {""text"": ""■ ●"", ""value"": 0}, {""text"": ""■ ▲"", ""value"": 0}]"
COG_MEM_40,COGNITIVE,memory,"Ряд: R T S. Какие последние два?","Қатар: R T S. Соңғы екеуі қандай?","Sequence: R T S. Which are the last two?",choice,FALSE,"[{""text"": ""T S"", ""value"": 1}, {""text"": ""R T"", ""value"": 0}, {""text"": ""R S"", ""value"": 0}]"
COG_MEM_41,COGNITIVE,memory,"Ряд: 4 7 1. Какие последние два?","Қатар: 4 7 1. Соңғы екеуі қандай?","Sequence: 4 7 1. Which are the last two?",choice,FALSE,"[{""text"": ""7 1"", ""value"": 1}, {""text"": ""4 7"", ""value"": 0}, {""text"": ""4 1"", ""value"": 0}]"
COG_MEM_42,COGNITIVE,memory,"Ряд: ● ◆ ■. Какие последние два?","Қатар: ● ◆ ■. Соңғы екеуі қандай?","Sequence: ● ◆ ■. Which are the last two?",choice,FALSE,"[{""text"": ""◆ ■"", ""value"": 1}, {""text"": ""● ◆"", ""value"": 0}, {""text"": ""● ■"", ""value"": 0}]"
COG_MEM_43,COGNITIVE,memory,"Ряд: K M N. Какие последние два?","Қатар: K M N. Соңғы екеуі қандай?","Sequence: K M N. Which are the last two?",choice,FALSE,"[{""text"": ""M N"", ""value"": 1}, {""text"": ""K M"", ""value"": 0}, {""text"": ""K N"", ""value"": 0}]"
COG_MEM_44,COGNITIVE,memory,"Ряд: 2 9 5. Какие последние два?","Қатар: 2 9 5. Соңғы екеуі қандай?","Sequence: 2 9 5. Which are the last two?",choice,FALSE,"[{""text"": ""9 5"", ""value"": 1}, {""text"": ""2 9"", ""value"": 0}, {""text"": ""2 5"", ""value"": 0}]"
COG_MEM_45,COGNITIVE,memory,"Ряд: ▲ ■ ◆. Какие последние два?","Қатар: ▲ ■ ◆. Соңғы екеуі қандай?","Sequence: ▲ ■ ◆. Which are the last two?",choice,FALSE,"[{""text"": ""■ ◆"", ""value"": 1}, {""text"": ""▲ ■"", ""value"": 0}, {""text"": ""▲ ◆"", ""value"": 0}]"
COG_MEM_46,COGNITIVE,memory,"Ряд: A D B. Какие последние два?","Қатар: A D B. Соңғы екеуі қандай?","Sequence: A D B. Which are the last two?",choice,FALSE,"[{""text"": ""D B"", ""value"": 1}, {""text"": ""A D"", ""value"": 0}, {""text"": ""A B"", ""value"": 0}]"
COG_MEM_47,COGNITIVE,memory,"Ряд: 8 6 3. Какие последние два?","Қатар: 8 6 3. Соңғы екеуі қандай?","Sequence: 8 6 3. Which are the last two?",choice,FALSE,"[{""text"": ""6 3"", ""value"": 1}, {""text"": ""8 6"", ""value"": 0}, {""text"": ""8 3"", ""value"": 0}]"
COG_MEM_48,COGNITIVE,memory,"Ряд: ● ▲ ◆. Какие последние два?","Қатар: ● ▲ ◆. Соңғы екеуі қандай?","Sequence: ● ▲ ◆. Which are the last two?",choice,FALSE,"[{""text"": ""▲ ◆"", ""value"": 1}, {""text"": ""● ▲"", ""value"": 0}, {""text"": ""● ◆"", ""value"": 0}]"
COG_MEM_49,COGNITIVE,memory,"Ряд: H J K. Какие последние два?","Қатар: H J K. Соңғы екеуі қандай?","Sequence: H J K. Which are the last two?",choice,FALSE,"[{""text"": ""J K"", ""value"": 1}, {""text"": ""H J"", ""value"": 0}, {""text"": ""H K"", ""value"": 0}]"
COG_MEM_50,COGNITIVE,memory,"Ряд: 7 2 9. Какие последние два?","Қатар: 7 2 9. Соңғы екеуі қандай?","Sequence: 7 2 9. Which are the last two?",choice,FALSE,"[{""text"": ""2 9"", ""value"": 1}, {""text"": ""7 2"", ""value"": 0}, {""text"": ""7 9"", ""value"": 0}]"
COG_MEM_51,COGNITIVE,memory,"Было: A B C. Стало: B C D. Что исчезло?","Басында: A B C. Болды: B C D. Не жоғалды?","Initial: A B C. Became: B C D. What is missing?",choice,FALSE,"[{""text"": ""A"", ""value"": 1}, {""text"": ""B"", ""value"": 0}, {""text"": ""C"", ""value"": 0}]"
COG_MEM_52,COGNITIVE,memory,"Было: 3 5 7. Стало: 5 7 9. Что исчезло?","Басында: 3 5 7. Болды: 5 7 9. Не жоғалды?","Initial: 3 5 7. Became: 5 7 9. What is missing?",choice,FALSE,"[{""text"": ""3"", ""value"": 1}, {""text"": ""5"", ""value"": 0}, {""text"": ""7"", ""value"": 0}]"
COG_MEM_53,COGNITIVE,memory,"Было: ▲ ■ ●. Стало: ■ ● ◆. Что исчезло?","Басында: ▲ ■ ●. Болды: ■ ● ◆. Не жоғалды?","Initial: ▲ ■ ●. Became: ■ ● ◆. What is missing?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""●"", ""value"": 0}]"
COG_MEM_54,COGNITIVE,memory,"Было: K M R. Стало: M R T. Что исчезло?","Басында: K M R. Болды: M R T. Не жоғалды?","Initial: K M R. Became: M R T. What is missing?",choice,FALSE,"[{""text"": ""K"", ""value"": 1}, {""text"": ""M"", ""value"": 0}, {""text"": ""R"", ""value"": 0}]"
COG_MEM_55,COGNITIVE,memory,"Было: 1 4 6. Стало: 4 6 8. Что исчезло?","Басында: 1 4 6. Болды: 4 6 8. Не жоғалды?","Initial: 1 4 6. Became: 4 6 8. What is missing?",choice,FALSE,"[{""text"": ""1"", ""value"": 1}, {""text"": ""4"", ""value"": 0}, {""text"": ""6"", ""value"": 0}]"
COG_MEM_56,COGNITIVE,memory,"Было: ● ▲ ■. Стало: ▲ ■ ◆. Что исчезло?","Басында: ● ▲ ■. Болды: ▲ ■ ◆. Не жоғалды?","Initial: ● ▲ ■. Became: ▲ ■ ◆. What is missing?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_MEM_57,COGNITIVE,memory,"Было: B D F. Стало: D F H. Что исчезло?","Басында: B D F. Болды: D F H. Не жоғалды?","Initial: B D F. Became: D F H. What is missing?",choice,FALSE,"[{""text"": ""B"", ""value"": 1}, {""text"": ""D"", ""value"": 0}, {""text"": ""F"", ""value"": 0}]"
COG_MEM_58,COGNITIVE,memory,"Было: 2 7 9. Стало: 7 9 3. Что исчезло?","Басында: 2 7 9. Болды: 7 9 3. Не жоғалды?","Initial: 2 7 9. Became: 7 9 3. What is missing?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""7"", ""value"": 0}, {""text"": ""9"", ""value"": 0}]"
COG_MEM_59,COGNITIVE,memory,"Было: ◆ ● ▲. Стало: ● ▲ ■. Что исчезло?","Басында: ◆ ● ▲. Болды: ● ▲ ■. Не жоғалды?","Initial: ◆ ● ▲. Became: ● ▲ ■. What is missing?",choice,FALSE,"[{""text"": ""◆"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""▲"", ""value"": 0}]"
COG_MEM_60,COGNITIVE,memory,"Было: M N P. Стало: N P R. Что исчезло?","Басында: M N P. Болды: N P R. Не жоғалды?","Initial: M N P. Became: N P R. What is missing?",choice,FALSE,"[{""text"": ""M"", ""value"": 1}, {""text"": ""N"", ""value"": 0}, {""text"": ""P"", ""value"": 0}]"
COG_MEM_61,COGNITIVE,memory,"Было: A C E. Стало: C E G. Что исчезло?","Басында: A C E. Болды: C E G. Не жоғалды?","Initial: A C E. Became: C E G. What is missing?",choice,FALSE,"[{""text"": ""A"", ""value"": 1}, {""text"": ""C"", ""value"": 0}, {""text"": ""E"", ""value"": 0}]"
COG_MEM_62,COGNITIVE,memory,"Было: 5 8 1. Стало: 8 1 4. Что исчезло?","Басында: 5 8 1. Болды: 8 1 4. Не жоғалды?","Initial: 5 8 1. Became: 8 1 4. What is missing?",choice,FALSE,"[{""text"": ""5"", ""value"": 1}, {""text"": ""8"", ""value"": 0}, {""text"": ""1"", ""value"": 0}]"
COG_MEM_63,COGNITIVE,memory,"Было: ■ ● ◆. Стало: ● ◆ ▲. Что исчезло?","Басында: ■ ● ◆. Болды: ● ◆ ▲. Не жоғалды?","Initial: ■ ● ◆. Became: ● ◆ ▲. What is missing?",choice,FALSE,"[{""text"": ""■"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""◆"", ""value"": 0}]"
COG_MEM_64,COGNITIVE,memory,"Было: K H J. Стало: H J L. Что исчезло?","Басында: K H J. Болды: H J L. Не жоғалды?","Initial: K H J. Became: H J L. What is missing?",choice,FALSE,"[{""text"": ""K"", ""value"": 1}, {""text"": ""H"", ""value"": 0}, {""text"": ""J"", ""value"": 0}]"
COG_MEM_65,COGNITIVE,memory,"Было: 9 6 2. Стало: 6 2 5. Что исчезло?","Басында: 9 6 2. Болды: 6 2 5. Не жоғалды?","Initial: 9 6 2. Became: 6 2 5. What is missing?",choice,FALSE,"[{""text"": ""9"", ""value"": 1}, {""text"": ""6"", ""value"": 0}, {""text"": ""2"", ""value"": 0}]"
COG_MEM_66,COGNITIVE,memory,"Было: ▲ ◆ ●. Стало: ◆ ● ■. Что исчезло?","Басында: ▲ ◆ ●. Болды: ◆ ● ■. Не жоғалды?","Initial: ▲ ◆ ●. Became: ◆ ● ■. What is missing?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""◆"", ""value"": 0}, {""text"": ""●"", ""value"": 0}]"
COG_MEM_67,COGNITIVE,memory,"Было: B A C. Стало: A C D. Что исчезло?","Басында: B A C. Болды: A C D. Не жоғалды?","Initial: B A C. Became: A C D. What is missing?",choice,FALSE,"[{""text"": ""B"", ""value"": 1}, {""text"": ""A"", ""value"": 0}, {""text"": ""C"", ""value"": 0}]"
COG_MEM_68,COGNITIVE,memory,"Было: 7 3 8. Стало: 3 8 1. Что исчезло?","Басында: 7 3 8. Болды: 3 8 1. Не жоғалды?","Initial: 7 3 8. Became: 3 8 1. What is missing?",choice,FALSE,"[{""text"": ""7"", ""value"": 1}, {""text"": ""3"", ""value"": 0}, {""text"": ""8"", ""value"": 0}]"
COG_MEM_69,COGNITIVE,memory,"Было: ● ■ ▲. Стало: ■ ▲ ◆. Что исчезло?","Басында: ● ■ ▲. Болды: ■ ▲ ◆. Не жоғалды?","Initial: ● ■ ▲. Became: ■ ▲ ◆. What is missing?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""▲"", ""value"": 0}]"
COG_MEM_70,COGNITIVE,memory,"Было: M R T. Стало: R T K. Что исчезло?","Басында: M R T. Болды: R T K. Не жоғалды?","Initial: M R T. Became: R T K. What is missing?",choice,FALSE,"[{""text"": ""M"", ""value"": 1}, {""text"": ""R"", ""value"": 0}, {""text"": ""T"", ""value"": 0}]"
COG_MEM_71,COGNITIVE,memory,"Было: A D F. Стало: D F H. Что исчезло?","Басында: A D F. Болды: D F H. Не жоғалды?","Initial: A D F. Became: D F H. What is missing?",choice,FALSE,"[{""text"": ""A"", ""value"": 1}, {""text"": ""D"", ""value"": 0}, {""text"": ""F"", ""value"": 0}]"
COG_MEM_72,COGNITIVE,memory,"Было: 4 9 2. Стало: 9 2 7. Что исчезло?","Басында: 4 9 2. Болды: 9 2 7. Не жоғалды?","Initial: 4 9 2. Became: 9 2 7. What is missing?",choice,FALSE,"[{""text"": ""4"", ""value"": 1}, {""text"": ""9"", ""value"": 0}, {""text"": ""2"", ""value"": 0}]"
COG_MEM_73,COGNITIVE,memory,"Было: ◆ ▲ ■. Стало: ▲ ■ ●. Что исчезло?","Басында: ◆ ▲ ■. Болды: ▲ ■ ●. Не жоғалды?","Initial: ◆ ▲ ■. Became: ▲ ■ ●. What is missing?",choice,FALSE,"[{""text"": ""◆"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_MEM_74,COGNITIVE,memory,"Было: J L N. Стало: L N P. Что исчезло?","Басында: J L N. Болды: L N P. Не жоғалды?","Initial: J L N. Became: L N P. What is missing?",choice,FALSE,"[{""text"": ""J"", ""value"": 1}, {""text"": ""L"", ""value"": 0}, {""text"": ""N"", ""value"": 0}]"
COG_MEM_75,COGNITIVE,memory,"Было: 6 1 5. Стало: 1 5 9. Что исчезло?","Басында: 6 1 5. Болды: 1 5 9. Не жоғалды?","Initial: 6 1 5. Became: 1 5 9. What is missing?",choice,FALSE,"[{""text"": ""6"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""5"", ""value"": 0}]"
COG_MEM_76,COGNITIVE,memory,"Ряд: ▲ ● ■. Какой символ второй?","Қатар: ▲ ● ■. Екіншісі қандай?","Sequence: ▲ ● ■. Which is second?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_MEM_77,COGNITIVE,memory,"Ряд: A B C. Какая буква первая?","Қатар: A B C. Бірінші әріп қандай?","Sequence: A B C. Which is first?",choice,FALSE,"[{""text"": ""A"", ""value"": 1}, {""text"": ""B"", ""value"": 0}, {""text"": ""C"", ""value"": 0}]"
COG_MEM_78,COGNITIVE,memory,"Ряд: 4 7 4. Сколько раз встречается 4?","Қатар: 4 7 4. 4 саны қанша рет кездеседі?","Sequence: 4 7 4. How many times does 4 appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_79,COGNITIVE,memory,"Ряд: ◆ ◆ ●. Сколько раз встречается ◆?","Қатар: ◆ ◆ ●. ◆ таңбасы қанша рет кездеседі?","Sequence: ◆ ◆ ●. How many times does ◆ appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_80,COGNITIVE,memory,"Ряд: M K R. Какой символ последний?","Қатар: M K R. Соңғы символ қандай?","Sequence: M K R. Which is last?",choice,FALSE,"[{""text"": ""R"", ""value"": 1}, {""text"": ""K"", ""value"": 0}, {""text"": ""M"", ""value"": 0}]"
COG_MEM_81,COGNITIVE,memory,"Ряд: ● ▲ ●. Сколько раз встречается ●?","Қатар: ● ▲ ●. ● таңбасы қанша рет кездеседі?","Sequence: ● ▲ ●. How many times does ● appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_82,COGNITIVE,memory,"Ряд: 9 3 7. Какое число среднее (по положению)?","Қатар: 9 3 7. Ортасында қандай сан тұр?","Sequence: 9 3 7. Which number is in the middle?",choice,FALSE,"[{""text"": ""3"", ""value"": 1}, {""text"": ""9"", ""value"": 0}, {""text"": ""7"", ""value"": 0}]"
