code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
I_087,RIASEC,Investigative,Мне важно понимать глубинные связи,Маған терең байланыстарды түсіну маңызды,It is important for me to understand deep connections,scale,FALSE,
I_088,RIASEC,Investigative,Я предпочитаю мышление действиям без анализа,Мен талдаусыз әрекеттерден гөрі ойлауды жөн көремін,I prefer thinking to acting without analysis,scale,FALSE,
I_089,RIASEC,Investigative,Мне нравится работать с абстракциями,Маған абстракциялармен жұмыс істеу ұнайды,I like working with abstractions,scale,FALSE,
I_090,RIASEC,Investigative,Я люблю интеллектуальные задачи,Мен зияткерлік есептерді ұнатамын,I like intellectual tasks,scale,FALSE,
I_091,RIASEC,Investigative,Мне интересно исследовать сложные проблемы,Маған күрделі проблемаларды зерттеу қызық,I am interested in investigating complex problems,scale,FALSE,
I_092,RIASEC,Investigative,Я получаю удовольствие от аналитической работы,Мен талдау жұмысынан ләззат аламын,I enjoy analytical work,scale,FALSE,
I_093,RIASEC,Investigative,Мне нравится рассматривать разные гипотезы,Маған әртүрлі гипотезаларды қарастыру ұнайды,I like considering different hypotheses,scale,FALSE,
I_094,RIASEC,Investigative,Я люблю находить логические связи,Мен логикалық байланыстарды тапқанды ұнатамын,I like finding logical connections,scale,FALSE,
I_095,RIASEC,Investigative,"Мне важно понимать, как все устроено",Маған бәрі қалай жұмыс істейтінін түсіну маңызды,It is important for me to understand how everything works,scale,FALSE,
I_096,RIASEC,Investigative,Я предпочитаю анализ интуиции,Мен интуициядан гөрі талдауды жөн көремін,I prefer analysis to intuition,scale,FALSE,
I_097,RIASEC,Investigative,Мне нравится размышлять над сложными вопросами,Маған күрделі сұрақтар туралы ойлану ұнайды,I like thinking about complex questions,scale,FALSE,
I_098,RIASEC,Investigative,Я люблю искать рациональные объяснения,Мен рационалды түсіндірмелер іздегенді ұнатамын,I like looking for rational explanations,scale,FALSE,
I_099,RIASEC,Investigative,Мне интересно системное понимание,Маған жүйелі түсінік қызық,I am interested in systemic understanding,scale,FALSE,
I_100,RIASEC,Investigative,Я получаю удовольствие от познавательной деятельности,Мен танымдық қызметтен ләззат аламын,I enjoy cognitive activities,scale,FALSE,
RIA_A_001,RIASEC,Artistic,Мне нравится выражать себя через творчество,Маған шығармашылық арқылы өзімді көрсету ұнайды,I like expressing myself through creativity,scale,FALSE,
RIA_A_002,RIASEC,Artistic,Я получаю удовольствие от создания чего-то нового,Мен жаңа нәрсе жасаудан ләззат аламын,I enjoy creating something new,scale,FALSE,
RIA_A_003,RIASEC,Artistic,Мне важно чувство эстетики,Маған эстетика сезімі маңызды,A sense of aesthetics is important to me,scale,FALSE,
RIA_A_004,RIASEC,Artistic,Я люблю придумывать оригинальные идеи,Мен ерекше идеялар ойлап тапқанды ұнатамын,I like coming up with original ideas,scale,FALSE,
RIA_A_005,RIASEC,Artistic,Мне комфортно работать без жестких правил,Маған қатаң ережелерсіз жұмыс істеу ыңғайлы,I am comfortable working without strict rules,scale,FALSE,
RIA_A_006,RIASEC,Artistic,Я ценю индивидуальность и самовыражение,Мен даралық пен өзін-өзі көрсетуді бағалаймын,I value individuality and self-expression,scale,FALSE,
RIA_A_007,RIASEC,Artistic,Мне нравится экспериментировать с формами и стилями,Маған формалармен және стильдермен эксперимент жасау ұнайды,I like experimenting with forms and styles,scale,FALSE,
RIA_A_008,RIASEC,Artistic,Я часто думаю образами,Мен жиі бейнелермен ойлаймын,I often think in images,scale,FALSE,
RIA_A_009,RIASEC,Artistic,"Мне важно, чтобы работа вдохновляла",Маған жұмыстың шабыттандыруы маңызды,It is important to me that work is inspiring,scale,FALSE,
RIA_A_010,RIASEC,Artistic,Я люблю заниматься творческими задачами,Мен шығармашылық тапсырмалармен айналысқанды ұнатамын,I like dealing with creative tasks,scale,FALSE,
RIA_A_011,RIASEC,Artistic,Мне нравится искать нестандартные решения,Маған стандартты емес шешімдерді іздеу ұнайды,I like looking for non-standard solutions,scale,FALSE,
RIA_A_012,RIASEC,Artistic,Я получаю удовольствие от процесса создания,Мен жасау процесінен ләззат аламын,I enjoy the process of creation,scale,FALSE,
RIA_A_013,RIASEC,Artistic,Мне важно ощущение свободы в работе,Маған жұмыстағы еркіндік сезімі маңызды,A sense of freedom in work is important to me,scale,FALSE,
RIA_A_014,RIASEC,Artistic,Я люблю визуальное мышление,Маған көрнекі ойлау ұнайды,I like visual thinking,scale,FALSE,
RIA_A_015,RIASEC,Artistic,Мне комфортно работать в неопределенности,Маған белгісіздік жағдайында жұмыс істеу ыңғайлы,I am comfortable working in uncertainty,scale,FALSE,
RIA_A_016,RIASEC,Artistic,"Я ценю оригинальность больше, чем точность",Мен дәлдіктен гөрі ерекшелікті жоғары бағалаймын,I value originality more than accuracy,scale,FALSE,
RIA_A_017,RIASEC,Artistic,Мне нравится создавать что-то уникальное,Маған бірегей нәрсе жасау ұнайды,I like creating something unique,scale,FALSE,
RIA_A_018,RIASEC,Artistic,Я часто полагаюсь на воображение,Мен жиі қиялыма сүйенемін,I often rely on imagination,scale,FALSE,
RIA_A_019,RIASEC,Artistic,Мне важно передавать настроение или идею,Маған көңіл-күйді немесе идеяны жеткізу маңызды,It is important for me to convey a mood or idea,scale,FALSE,
RIA_A_020,RIASEC,Artistic,Я люблю художественные формы выражения,Маған көркемдік бейнелеу формалары ұнайды,I like artistic forms of expression,scale,FALSE,
RIA_A_021,RIASEC,Artistic,Мне нравится придумывать новые концепции,Маған жаңа тұжырымдамалар ойлап табу ұнайды,I like inventing new concepts,scale,FALSE,
RIA_A_022,RIASEC,Artistic,Я получаю удовольствие от творческого поиска,Мен шығармашылық ізденістен ләззат аламын,I enjoy creative search,scale,FALSE,
RIA_A_023,RIASEC,Artistic,Мне комфортно отходить от шаблонов,Маған қалыптасқан үлгілерден ауытқу ыңғайлы,I am comfortable stepping away from templates,scale,FALSE,
RIA_A_024,RIASEC,Artistic,Я люблю задачи без единственно правильного ответа,Маған жалғыз дұрыс жауабы жоқ тапсырмалар ұнайды,I like tasks without a single correct answer,scale,FALSE,
RIA_A_025,RIASEC,Artistic,Мне важно выражать внутренние переживания,Маған ішкі сезімдерімді білдіру маңызды,It is important for me to express inner feelings,scale,FALSE,
RIA_A_026,RIASEC,Artistic,Я ценю креативность,Мен креативтілікті бағалаймын,I value creativity,scale,FALSE,
RIA_A_027,RIASEC,Artistic,Мне нравится работать с образами и символами,Маған бейнелермен және символдармен жұмыс істеу ұнайды,I like working with images and symbols,scale,FALSE,
RIA_A_028,RIASEC,Artistic,Я люблю импровизировать,Маған импровизация жасау ұнайды,I like improvising,scale,FALSE,
RIA_A_029,RIASEC,Artistic,Мне комфортно менять подход по ходу работы,Маған жұмыс барысында тәсілді өзгерту ыңғайлы,I am comfortable changing approach during work,scale,FALSE,
RIA_A_030,RIASEC,Artistic,Я получаю удовольствие от творческой свободы,Мен шығармашылық еркіндіктен ләззат аламын,I enjoy creative freedom,scale,FALSE,
RIA_A_031,RIASEC,Artistic,Мне нравится экспериментировать с идеями,Маған идеялармен эксперимент жасау ұнайды,I like experimenting with ideas,scale,FALSE,
RIA_A_032,RIASEC,Artistic,Я люблю сочетать разные стили и подходы,Маған әртүрлі стильдер мен тәсілдерді үйлестіру ұнайды,I like combining different styles and approaches,scale,FALSE,
RIA_A_033,RIASEC,Artistic,"Мне важно, чтобы работа отражала личное видение",Жұмыстың жеке көзқарасымды көрсеткені мен үшін маңызды,It is important to me that work reflects my personal vision,scale,FALSE,
RIA_A_034,RIASEC,Artistic,Я получаю удовольствие от художественного процесса,Мен көркемдік процестен ләззат аламын,I enjoy the artistic process,scale,FALSE,
RIA_A_035,RIASEC,Artistic,Мне нравится создавать эмоциональный отклик,Маған эмоционалды жауап тудыру ұнайды,I like creating an emotional response,scale,FALSE,
RIA_A_036,RIASEC,Artistic,Я люблю нестандартные форматы,Маған стандартты емес форматтар ұнайды,I like non-standard formats,scale,FALSE,
RIA_A_037,RIASEC,Artistic,Мне комфортно работать интуитивно,Маған интуитивті түрде жұмыс істеу ыңғайлы,I am comfortable working intuitively,scale,FALSE,
RIA_A_038,RIASEC,Artistic,Я ценю атмосферу и настроение,Мен атмосфера мен көңіл-күйді бағалаймын,I value atmosphere and mood,scale,FALSE,
RIA_A_039,RIASEC,Artistic,"Мне нравится работать с цветами, формами или звуками","Маған түстермен, пішіндермен немесе дыбыстармен жұмыс істеу ұнайды","I like working with colors, shapes, or sounds",scale,FALSE,
RIA_A_040,RIASEC,Artistic,Я люблю творческие проекты,Маған шығармашылық жобалар ұнайды,I like creative projects,scale,FALSE,
RIA_A_041,RIASEC,Artistic,Мне нравится придумывать необычные решения,Маған ерекше шешімдер ойлап табу ұнайды,I like coming up with unusual solutions,scale,FALSE,
RIA_A_042,RIASEC,Artistic,Я получаю удовольствие от фантазирования,Мен қиялдаудан ләззат аламын,I enjoy fantasizing,scale,FALSE,
RIA_A_043,RIASEC,Artistic,Мне комфортно выражать идеи в свободной форме,Маған идеяларды еркін формада жеткізу ыңғайлы,I am comfortable expressing ideas freely,scale,FALSE,
RIA_A_044,RIASEC,Artistic,Я люблю искать вдохновение,Мен шабыт іздегенді ұнатамын,I like looking for inspiration,scale,FALSE,
RIA_A_045,RIASEC,Artistic,"Мне важно, чтобы работа была выразительной",Жұмыстың мәнерлі болғаны мен үшін маңызды,It is important to me that the work is expressive,scale,FALSE,
RIA_A_046,RIASEC,Artistic,Я ценю творческую индивидуальность,Мен шығармашылық даралықты бағалаймын,I value creative individuality,scale,FALSE,
RIA_A_047,RIASEC,Artistic,Мне нравится отходить от стандартов,Маған стандарттардан ауытқу ұнайды,I like deviating from standards,scale,FALSE,
RIA_A_048,RIASEC,Artistic,Я люблю создавать что-то эстетичное,Маған эстетикалық нәрсе жасау ұнайды,I like creating something aesthetic,scale,FALSE,
RIA_A_049,RIASEC,Artistic,Мне комфортно работать без строгого плана,Маған қатаң жоспарсыз жұмыс істеу ыңғайлы,I am comfortable working without a strict plan,scale,FALSE,
RIA_A_050,RIASEC,Artistic,Я получаю удовольствие от художественной деятельности,Мен көркемдік қызметтен ләззат аламын,I enjoy artistic activities,scale,FALSE,
RIA_A_051,RIASEC,Artistic,Мне нравится работать с визуальными образами,Маған көрнекі бейнелермен жұмыс істеу ұнайды,I like working with visual images,scale,FALSE,
RIA_A_052,RIASEC,Artistic,Я люблю креативные задачи,Маған креативті тапсырмалар ұнайды,I like creative tasks,scale,FALSE,
RIA_A_053,RIASEC,Artistic,Мне важно самовыражение,Маған өзімді көрсету маңызды,Self-expression is important to me,scale,FALSE,
RIA_A_054,RIASEC,Artistic,Я ценю оригинальный подход,Мен ерекше тәсілді бағалаймын,I value an original approach,scale,FALSE,
RIA_A_055,RIASEC,Artistic,Мне нравится создавать необычные идеи,Маған ерекше идеялар жасау ұнайды,I like creating unusual ideas,scale,FALSE,
RIA_A_056,RIASEC,Artistic,Я получаю удовольствие от экспериментов,Мен эксперименттерден ләззат аламын,I enjoy experiments,scale,FALSE,
RIA_A_057,RIASEC,Artistic,Мне комфортно работать в творческой среде,Маған шығармашылық ортада жұмыс істеу ыңғайлы,I am comfortable working in a creative environment,scale,FALSE,
RIA_A_058,RIASEC,Artistic,Я люблю искать новые формы выражения,Мен бейнелеудің жаңа формаларын іздеуді ұнатамын,I like looking for new forms of expression,scale,FALSE,
RIA_A_059,RIASEC,Artistic,Мне важно вдохновение,Маған шабыт маңызды,Inspiration is important to me,scale,FALSE,
RIA_A_060,RIASEC,Artistic,Я ценю творческую свободу,Мен шығармашылық еркіндікті бағалаймын,I value creative freedom,scale,FALSE,
RIA_A_061,RIASEC,Artistic,Мне нравится работать с метафорами и образами,Маған метафоралармен және бейнелермен жұмыс істеу ұнайды,I like working with metaphors and images,scale,FALSE,
RIA_A_062,RIASEC,Artistic,Я люблю нестандартное мышление,Маған стандартты емес ойлау ұнайды,I like non-standard thinking,scale,FALSE,
RIA_A_063,RIASEC,Artistic,Мне комфортно нарушать привычные рамки,Маған үйреншікті шеңберден шығу ыңғайлы,I am comfortable breaking usual boundaries,scale,FALSE,
RIA_A_064,RIASEC,Artistic,Я получаю удовольствие от художественного поиска,Мен көркемдік ізденістен ләззат аламын,I enjoy artistic search,scale,FALSE,
RIA_A_065,RIASEC,Artistic,Мне нравится выражать идеи через форму,Маған идеяларды пішін арқылы жеткізу ұнайды,I like expressing ideas through form,scale,FALSE,
RIA_A_066,RIASEC,Artistic,Я люблю создавать настроение,Маған көңіл-күй сыйлау ұнайды,I like creating a mood,scale,FALSE,
RIA_A_067,RIASEC,Artistic,"Мне важно, чтобы работа была эмоциональной",Жұмыстың эмоционалды болғаны мен үшін маңызды,It is important to me that the work is emotional,scale,FALSE,
RIA_A_068,RIASEC,Artistic,Я ценю креативность выше практичности,Мен практикалықтан гөрі креативтілікті жоғары бағалаймын,I value creativity over practicality,scale,FALSE,
RIA_A_069,RIASEC,Artistic,Мне нравится работать с воображением,Маған қиялмен жұмыс істеу ұнайды,I like working with imagination,scale,FALSE,
RIA_A_070,RIASEC,Artistic,Я люблю творческую неопределенность,Маған шығармашылық белгісіздік ұнайды,I like creative uncertainty,scale,FALSE,
RIA_A_071,RIASEC,Artistic,Мне нравится экспериментировать без четкой цели,Маған нақты мақсатсыз эксперимент жасау ұнайды,I like experimenting without a clear goal,scale,FALSE,
RIA_A_072,RIASEC,Artistic,"Я получаю удовольствие от процесса, а не только результата","Мен тек нәтижеден емес, процестен ләззат аламын","I enjoy the process, not just the result",scale,FALSE,
RIA_A_073,RIASEC,Artistic,Мне комфортно работать без строгих критериев,Маған қатаң критерийлерсіз жұмыс істеу ыңғайлы,I am comfortable working without strict criteria,scale,FALSE,
RIA_A_074,RIASEC,Artistic,Я люблю создавать что-то «по-своему»,Мен бірдеңені «өзімше» жасағанды ұнатамын,I like creating something 'my way',scale,FALSE,
RIA_A_075,RIASEC,Artistic,Мне важно ощущение вдохновения,Маған шабыт сезімі маңызды,A feeling of inspiration is important to me,scale,FALSE,
RIA_A_076,RIASEC,Artistic,Я ценю нестандартные идеи,Мен стандартты емес идеяларды бағалаймын,I value non-standard ideas,scale,FALSE,
RIA_A_077,RIASEC,Artistic,Мне нравится отходить от привычных решений,Маған үйреншікті шешімдерден бас тарту ұнайды,I like moving away from usual solutions,scale,FALSE,
RIA_A_078,RIASEC,Artistic,Я люблю творческие вызовы,Маған шығармашылық сын-қатерлер ұнайды,I like creative challenges,scale,FALSE,
RIA_A_079,RIASEC,Artistic,Мне комфортно работать интуитивно,Маған түйсікпен жұмыс істеу ыңғайлы,I am comfortable working intuitively,scale,FALSE,
RIA_A_080,RIASEC,Artistic,Я получаю удовольствие от художественной свободы,Мен көркемдік еркіндіктен ләззат аламын,I enjoy artistic freedom,scale,FALSE,
RIA_A_081,RIASEC,Artistic,Мне нравится придумывать новые образы,Маған жаңа бейнелер ойлап табу ұнайды,I like inventing new images,scale,FALSE,
RIA_A_082,RIASEC,Artistic,Я люблю выражать идеи творчески,Маған идеяларды шығармашылықпен жеткізу ұнайды,I like expressing ideas creatively,scale,FALSE,
RIA_A_083,RIASEC,Artistic,"Мне важно, чтобы работа отражала эмоции",Жұмыстың эмоцияларды көрсеткені мен үшін маңызды,It is important to me that work reflects emotions,scale,FALSE,
RIA_A_084,RIASEC,Artistic,Я ценю оригинальность мышления,Мен ойлаудың ерекшелігін бағалаймын,I value originality of thought,scale,FALSE,
RIA_A_085,RIASEC,Artistic,Мне нравится творческая деятельность,Маған шығармашылық қызмет ұнайды,I like creative activities,scale,FALSE,
RIA_A_086,RIASEC,Artistic,Я получаю удовольствие от самовыражения,Мен өзімді көрсетуден ләззат аламын,I enjoy self-expression,scale,FALSE,
RIA_A_087,RIASEC,Artistic,Мне комфортно работать в креативных проектах,Маған креативті жобаларда жұмыс істеу ыңғайлы,I am comfortable working in creative projects,scale,FALSE,
RIA_A_088,RIASEC,Artistic,Я люблю нестандартные задачи,Маған стандартты емес тапсырмалар ұнайды,I like non-standard tasks,scale,FALSE,
RIA_A_089,RIASEC,Artistic,Мне важно передавать смысл через форму,Маған пішін арқылы мағынаны жеткізу маңызды,It is important for me to convey meaning through form,scale,FALSE,
RIA_A_090,RIASEC,Artistic,Я ценю художественный подход,Мен көркемдік тәсілді бағалаймын,I value an artistic approach,scale,FALSE,
RIA_A_091,RIASEC,Artistic,Мне нравится создавать что-то необычное,Маған ерекше нәрсе жасау ұнайды,I like creating something unusual,scale,FALSE,
RIA_A_092,RIASEC,Artistic,Я люблю экспериментировать с идеями,Маған идеялармен тәжірибе жасау ұнайды,I like experimenting with ideas,scale,FALSE,
RIA_A_093,RIASEC,Artistic,Мне комфортно выражать себя свободно,Маған өзімді еркін көрсету ыңғайлы,I am comfortable expressing myself freely,scale,FALSE,
RIA_A_094,RIASEC,Artistic,Я получаю удовольствие от креативного процесса,Мен креативті процестен ләззат аламын,I enjoy the creative process,scale,FALSE,
RIA_A_095,RIASEC,Artistic,Мне важно вдохновение и образность,Маған шабыт пен бейнелілік маңызды,Inspiration and imagery are important to me,scale,FALSE,
RIA_A_096,RIASEC,Artistic,Я ценю творческий стиль,Мен шығармашылық стильді бағалаймын,I value creative style,scale,FALSE,
RIA_A_097,RIASEC,Artistic,Мне нравится работать с эстетикой,Маған эстетикамен жұмыс істеу ұнайды,I like working with aesthetics,scale,FALSE,
RIA_A_098,RIASEC,Artistic,Я люблю создавать оригинальные решения,Маған ерекше шешімдер жасау ұнайды,I like creating original solutions,scale,FALSE,
RIA_A_099,RIASEC,Artistic,Мне комфортно работать без жестких рамок,Маған қатаң шектеулерсіз жұмыс істеу ыңғайлы,I am comfortable working without strict limits,scale,FALSE,
RIA_A_100,RIASEC,Artistic,Я получаю удовольствие от творческого самовыражения,Мен шығармашылық өзін-өзі көрсетуден ләззат аламын,I enjoy creative self-expression,scale,FALSE,.
S_001,RIASEC,Social,Мне нравится помогать другим людям,Маған басқа адамдарға көмектесу ұнайды,I like helping other people,scale,FALSE,
S_002,RIASEC,Social,Я получаю удовольствие от общения,Мен қарым-қатынастан ләззат аламын,I enjoy communication,scale,FALSE,
S_003,RIASEC,Social,Мне важно быть полезным окружающим,Маған айналадағыларға пайдалы болу маңызды,It is important for me to be useful to others,scale,FALSE,
S_004,RIASEC,Social,Я люблю работать с людьми,Мен адамдармен жұмыс істегенді ұнатамын,I like working with people,scale,FALSE,
S_005,RIASEC,Social,Мне интересно поддерживать других,Маған басқаларды қолдау қызықты,I am interested in supporting others,scale,FALSE,
S_006,RIASEC,Social,"Я получаю удовлетворение, когда могу помочь",Мен көмектесе алғанда қанағаттанамын,I feel satisfied when I can help,scale,FALSE,
S_007,RIASEC,Social,Мне комфортно взаимодействовать с разными людьми,Маған әртүрлі адамдармен өзара әрекеттесу ыңғайлы,I am comfortable interacting with different people,scale,FALSE,
S_008,RIASEC,Social,Я люблю совместную деятельность,Маған бірлескен қызмет ұнайды,I like joint activities,scale,FALSE,
S_009,RIASEC,Social,Мне важно ощущение взаимопонимания,Маған өзара түсіністік сезімі маңызды,A sense of mutual understanding is important to me,scale,FALSE,
S_010,RIASEC,Social,Я получаю удовольствие от сотрудничества,Мен ынтымақтастықтан ләззат аламын,I enjoy cooperation,scale,FALSE,
S_011,RIASEC,Social,Мне нравится слушать других,Маған басқаларды тыңдау ұнайды,I like listening to others,scale,FALSE,
S_012,RIASEC,Social,Я люблю объяснять и делиться знаниями,Мен түсіндіруді және біліммен бөлісуді ұнатамын,I like explaining and sharing knowledge,scale,FALSE,
S_013,RIASEC,Social,Мне интересно участвовать в групповых обсуждениях,Маған топтық талқылауларға қатысу қызықты,I am interested in participating in group discussions,scale,FALSE,
S_014,RIASEC,Social,Я ценю теплые человеческие отношения,Мен жылы адами қарым-қатынастарды бағалаймын,I value warm human relationships,scale,FALSE,
S_015,RIASEC,Social,Мне важно быть частью команды,Маған команданың бір бөлігі болу маңызды,It is important for me to be part of a team,scale,FALSE,
S_016,RIASEC,Social,Я получаю удовольствие от совместной работы,Мен бірлескен жұмыстан ләззат аламын,I enjoy working together,scale,FALSE,
S_017,RIASEC,Social,Мне нравится поддерживать людей в трудных ситуациях,Маған қиын жағдайда адамдарды қолдау ұнайды,I like supporting people in difficult situations,scale,FALSE,
S_018,RIASEC,Social,Я люблю помогать советом,Мен кеңес беруді ұнатамын,I like giving advice,scale,FALSE,
S_019,RIASEC,Social,Мне комфортно работать в группе,Маған топта жұмыс істеу ыңғайлы,I am comfortable working in a group,scale,FALSE,
S_020,RIASEC,Social,Я получаю удовлетворение от взаимодействия,Мен өзара әрекеттесуден қанағаттанамын,I get satisfaction from interaction,scale,FALSE,
S_021,RIASEC,Social,Мне нравится обучать или наставлять,Маған үйрету немесе тәлімгер болу ұнайды,I like teaching or mentoring,scale,FALSE,
S_022,RIASEC,Social,Я люблю делиться опытом,Мен тәжірибемен бөліскенді ұнатамын,I like sharing experience,scale,FALSE,
S_023,RIASEC,Social,Мне важно учитывать чувства других,Маған басқалардың сезімдерін ескеру маңызды,It is important for me to consider others' feelings,scale,FALSE,
S_024,RIASEC,Social,Я получаю удовольствие от общения один на один,Мен жеке қарым-қатынастан ләззат аламын,I enjoy one-on-one communication,scale,FALSE,
S_025,RIASEC,Social,Мне нравится создавать дружелюбную атмосферу,Маған достық атмосферасын құру ұнайды,I like creating a friendly atmosphere,scale,FALSE,
S_026,RIASEC,Social,Я люблю быть полезным команде,Маған командаға пайдалы болу ұнайды,I like being useful to the team,scale,FALSE,
S_027,RIASEC,Social,Мне комфортно работать в сотрудничестве,Маған ынтымақтастықта жұмыс істеу ыңғайлы,I am comfortable working in cooperation,scale,FALSE,
S_028,RIASEC,Social,Я ценю взаимную поддержку,Мен өзара қолдауды бағалаймын,I value mutual support,scale,FALSE,
S_029,RIASEC,Social,Мне нравится помогать в обучении,Маған оқуға көмектесу ұнайды,I like helping with learning,scale,FALSE,
S_030,RIASEC,Social,Я получаю удовольствие от социальных контактов,Мен әлеуметтік байланыстардан ләззат аламын,I enjoy social contacts,scale,FALSE,
S_031,RIASEC,Social,"Мне важно, чтобы работа приносила пользу людям",Жұмыстың адамдарға пайда әкелуі мен үшін маңызды,It is important to me that work benefits people,scale,FALSE,
S_032,RIASEC,Social,Я люблю обсуждать идеи с другими,Мен идеяларды басқалармен талқылағанды ұнатамын,I like discussing ideas with others,scale,FALSE,
S_033,RIASEC,Social,Мне интересно понимать точку зрения другого человека,Маған басқа адамның көзқарасын түсіну қызық,I am interested in understanding another person's point of view,scale,FALSE,
S_034,RIASEC,Social,Я получаю удовольствие от командных задач,Мен командалық тапсырмалардан ләззат аламын,I enjoy team tasks,scale,FALSE,
S_035,RIASEC,Social,Мне нравится оказывать эмоциональную поддержку,Маған эмоционалды қолдау көрсету ұнайды,I like providing emotional support,scale,FALSE,
S_036,RIASEC,Social,"Я люблю работать там, где много общения",Мен қарым-қатынас көп жерде жұмыс істегенді ұнатамын,I like working where there is a lot of communication,scale,FALSE,
S_037,RIASEC,Social,Мне комфортно быть вовлеченным в социальные процессы,Маған әлеуметтік процестерге қатысу ыңғайлы,I am comfortable being involved in social processes,scale,FALSE,
S_038,RIASEC,Social,Я ценю доверие в отношениях,Мен қарым-қатынастағы сенімді бағалаймын,I value trust in relationships,scale,FALSE,
S_039,RIASEC,Social,Мне нравится помогать решать чужие проблемы,Маған өзгенің мәселесін шешуге көмектесу ұнайды,I like helping solve other people's problems,scale,FALSE,
S_040,RIASEC,Social,Я получаю удовольствие от совместного достижения целей,Мен мақсаттарға бірлесіп жетуден ләззат аламын,I enjoy achieving goals together,scale,FALSE,
S_041,RIASEC,Social,Мне нравится взаимодействовать с разными людьми,Маған әртүрлі адамдармен араласу ұнайды,I like interacting with different people,scale,FALSE,
S_042,RIASEC,Social,"Я люблю задачи, связанные с поддержкой",Маған қолдауға байланысты тапсырмалар ұнайды,I like support-related tasks,scale,FALSE,
S_043,RIASEC,Social,Мне важно быть полезным обществу,Маған қоғамға пайдалы болу маңызды,It is important for me to be useful to society,scale,FALSE,
S_044,RIASEC,Social,Я получаю удовольствие от общения в группе,Мен топтағы қарым-қатынастан ләззат аламын,I enjoy group communication,scale,FALSE,
S_045,RIASEC,Social,Мне нравится заботиться о других,Маған басқаларға қамқорлық жасау ұнайды,I like taking care of others,scale,FALSE,
S_046,RIASEC,Social,Я люблю сотрудничать,Мен ынтымақтасуды ұнатамын,I like cooperating,scale,FALSE,
S_047,RIASEC,Social,Мне комфортно обсуждать чувства и переживания,Маған сезімдер мен уайымдарды талқылау ыңғайлы,I am comfortable discussing feelings and experiences,scale,FALSE,
S_048,RIASEC,Social,Я ценю взаимопонимание,Мен өзара түсіністікті бағалаймын,I value mutual understanding,scale,FALSE,
S_049,RIASEC,Social,Мне нравится работать в коллективе,Маған ұжымда жұмыс істеу ұнайды,I like working in a team,scale,FALSE,
S_050,RIASEC,Social,Я получаю удовольствие от социальной активности,Мен әлеуметтік белсенділіктен ләззат аламын,I enjoy social activity,scale,FALSE,
S_051,RIASEC,Social,"Мне важно, чтобы работа включала общение",Жұмыстың қарым-қатынасты қамтуы мен үшін маңызды,It is important to me that work includes communication,scale,FALSE,
S_052,RIASEC,Social,Я люблю помогать людям развиваться,Мен адамдардың дамуына көмектескенді ұнатамын,I like helping people develop,scale,FALSE,
S_053,RIASEC,Social,Мне нравится совместно искать решения,Маған шешімдерді бірлесіп іздеу ұнайды,I like finding solutions together,scale,FALSE,
S_054,RIASEC,Social,Я получаю удовольствие от поддержки команды,Мен команданы қолдаудан ләззат аламын,I enjoy supporting the team,scale,FALSE,
S_055,RIASEC,Social,Мне комфортно работать с людьми разного возраста,Маған әртүрлі жастағы адамдармен жұмыс істеу ыңғайлы,I am comfortable working with people of different ages,scale,FALSE,
S_056,RIASEC,Social,Я люблю участвовать в совместных проектах,Мен бірлескен жобаларға қатысқанды ұнатамын,I like participating in joint projects,scale,FALSE,
S_057,RIASEC,Social,"Мне важно, чтобы окружающим было комфортно",Айналадағыларға ыңғайлы болғаны мен үшін маңызды,It is important to me that others are comfortable,scale,FALSE,
S_058,RIASEC,Social,Я получаю удовлетворение от помощи другим,Мен басқаларға көмектесуден қанағаттанамын,I get satisfaction from helping others,scale,FALSE,
S_059,RIASEC,Social,Мне нравится быть вовлеченным в жизнь группы,Маған топ өміріне араласу ұнайды,I like being involved in group life,scale,FALSE,
S_060,RIASEC,Social,Я люблю поддерживать позитивную атмосферу,Мен жағымды атмосфераны сақтағанды ұнатамын,I like maintaining a positive atmosphere,scale,FALSE,
S_061,RIASEC,Social,Мне интересно работать с людьми напрямую,Маған адамдармен тікелей жұмыс істеу қызық,I am interested in working with people directly,scale,FALSE,
S_062,RIASEC,Social,Я получаю удовольствие от сотрудничества и поддержки,Мен ынтымақтастық пен қолдаудан ләззат аламын,I enjoy cooperation and support,scale,FALSE,
S_063,RIASEC,Social,Мне важно чувствовать социальную значимость,Маған әлеуметтік маңыздылықты сезіну маңызды,It is important for me to feel social significance,scale,FALSE,
S_064,RIASEC,Social,Я люблю взаимодействовать в команде,Мен командада өзара әрекеттесуді ұнатамын,I like interacting in a team,scale,FALSE,
S_065,RIASEC,Social,Мне нравится помогать другим находить решения,Маған басқаларға шешім табуға көмектесу ұнайды,I like helping others find solutions,scale,FALSE,
S_066,RIASEC,Social,Я ценю совместную работу,Мен бірлескен жұмысты бағалаймын,I value joint work,scale,FALSE,
S_067,RIASEC,Social,Мне комфортно быть частью коллектива,Маған ұжымның бір бөлігі болу ыңғайлы,I am comfortable being part of a team,scale,FALSE,
S_068,RIASEC,Social,Я получаю удовольствие от общения и взаимодействия,Мен қарым-қатынас пен өзара әрекеттесуден ләззат аламын,I enjoy communication and interaction,scale,FALSE,
